id,name,description,price,images,video_url,category,section,weight,stock,customisable,custom_questions,features,delivery_time_min,delivery_time_max,delivery_time_unit,instant_delivery,seller_id,status,approved_at,rejected_at,rejection_reason,approved_by,rejected_by,created_at,updated_at,exchange_available,mrp,material,care_instructions,size_options,return_available,return_days,cod_available,legal_disclaimer,two_way_delivery,size_price_options,color_options,size_charts,categories,sections,archived
602903da-dcbc-47d9-9bd3-c72b51fe3b11,Crochet Rose,"Forever rose, handmade with love. No fading, no plucking—just beauty that stays.",220.00,"[""https://umnizxayjwnknetaspxg.supabase.co/storage/v1/object/public/uploads/products/1779040117968-d3t0ok.png"",""https://umnizxayjwnknetaspxg.supabase.co/storage/v1/object/public/uploads/products/1779040126895-oy51w.png"",""https://umnizxayjwnknetaspxg.supabase.co/storage/v1/object/public/uploads/products/1779043411823-4m0o6t.png"",""https://umnizxayjwnknetaspxg.supabase.co/storage/v1/object/public/uploads/products/1779043418579-4hfjih.png""]",,Crochet,Forever Flowers,20.00,20,true,"[{""question"":""Would you like to add a message card? If yes, mention the text."",""required"":false,""answerType"":""text""},{""question"":""Do you have any customization requests? (color, size, bouquet, etc.)"",""required"":false,""answerType"":""text""}]","[""Handmade"",""Longlasting""]",3,8,days,false,e84d8c53-7239-4420-bc50-487a4dcf6e0c,approved,,,,,,2026-05-17 18:43:45.304911+00,2026-05-17 18:43:45.304911+00,true,300.00,"CottonYarn,woodenstick",,"[""20 grams""]",true,4,true,"All products are handmade, so slight variations in color, size, and design may occur, making each piece unique. Product colors may vary slightly due to lighting and screen settings.",false,"[{""label"":""20 grams"",""price"":300}]","[{""name"":""Pink"",""image"":""https://umnizxayjwnknetaspxg.supabase.co/storage/v1/object/public/uploads/product-color-options/1779040108869-zhxoh5.png""},{""name"":""Yellow"",""image"":""https://umnizxayjwnknetaspxg.supabase.co/storage/v1/object/public/uploads/product-color-options/1779040095847-fnvpis.png""},{""name"":""Red"",""image"":""https://umnizxayjwnknetaspxg.supabase.co/storage/v1/object/public/uploads/product-color-options/1779039717481-yoj2bs.png""}]",[],"[""Crochet"",""For Her"",""For Him"",""Personalized Gifts""]","[""Forever Flowers""]",false
6182a89d-087b-41ad-9e0b-91154982fdcb,Spider-man mask,3D-Printed high quality Spider-Man Brand New Day Mask,3999.00,"[""https://umnizxayjwnknetaspxg.supabase.co/storage/v1/object/public/uploads/products/1779080900368-dqovkg.jpeg"",""https://umnizxayjwnknetaspxg.supabase.co/storage/v1/object/public/uploads/products/1779080904620-8rgqu.jpeg"",""https://umnizxayjwnknetaspxg.supabase.co/storage/v1/object/public/uploads/products/1779081352080-90zzv.jpg"",""https://umnizxayjwnknetaspxg.supabase.co/storage/v1/object/public/uploads/products/1779081364430-osn28lj.jpg""]",,For Him,Trending,900.00,2,true,"[{""question"":""custom size requirement"",""required"":false,""answerType"":""text""}]",,6,10,days,false,f812ae81-e5ef-4a44-aaf6-5a84560fe8b3,approved,,,,,,2026-05-18 05:16:34.730589+00,2026-05-18 06:58:01.052076+00,true,5499.00,Hard Plastic (similar material used for making bike helmets),,"[""S"",""M"",""L"",""XL""]",false,2,false,Actual product packaging will contain only the spider man mask,false,"[{""label"":""S"",""price"":3999},{""label"":""M"",""price"":3999},{""label"":""L"",""price"":3999},{""label"":""XL"",""price"":3999}]",[],[],"[""For Him"",""Personalized Gifts""]","[""Trending"",""Best Sellers""]",false
65b4de10-4189-4ec3-b43f-268ba10efd5d,Artisan Chocolate Gift Box,Premium handcrafted chocolates made with organic ingredients. Perfect for gifting on special occasions. Each piece is carefully crafted by our expert chocolatiers using traditional methods.,899.00,"[""https://res.cloudinary.com/dr5jhntkh/image/upload/v1777716625/products/oxpcp2ljd5dqn3o1cheg.png""]",,Sweets,handmade,500.00,24,true,"[{""question"":""Any dietary restrictions?"",""required"":false,""answerType"":""text""},{""question"":""Message for the card?"",""required"":true,""answerType"":""text""}]","[""Sugar-free option available"",""Organic cocoa beans"",""Handmade with love"",""Beautiful gift packaging included""]",2,5,days,false,f179477b-2cf4-44f5-aaaf-864a1c6b4327,approved,,,,,,2026-05-02 10:10:25.663414+00,2026-06-04 13:51:00.366339+00,false,1099.00,Premium milk chocolate with organic ingredients,"Store in a cool, dry place away from sunlight. Best consumed within 30 days of opening.","[""Pack"",""small"",""medium""]",false,0,false,Actual product packaging may contain more information. Please read labels carefully before consuming.,false,"[{""label"":""Pack"",""price"":899},{""label"":""small"",""price"":499},{""label"":""medium"",""price"":699}]","[{""name"":""Classic"",""image"":""https://umnizxayjwnknetaspxg.supabase.co/storage/v1/object/public/uploads/product-color-options/1777716570277-yli20w.png""},{""name"":""rose gold"",""image"":""https://umnizxayjwnknetaspxg.supabase.co/storage/v1/object/public/uploads/product-color-options/1777716608486-04v2p.webp""}]",[],"[""Sweets""]","[""handmade""]",true
68079754-c075-4cac-ab5e-0f04f031e2bc,Resin Engagement platter,"White crystal colour engagement platter with two pearls, including a couple name and a date of a couple with a stainless steel golden colour wooden stand.",3500.00,"[""https://umnizxayjwnknetaspxg.supabase.co/storage/v1/object/public/uploads/products/1779795378977-dxhsa.jpeg""]",,Resin Art,Best Sellers,300.00,1,true,"[{""question"":""Anything you would like to add in this"",""required"":false,""answerType"":""text""}]",,5,8,days,false,c3b6aef6-88f0-4dbc-8654-a25a748eddfa,approved,,,,,,2026-05-26 11:46:25.603798+00,2026-06-06 05:47:19.509437+00,false,3500.00,"Epoxy Resin, Pearls, Shells, Gypsy,Golden Stickers ",Do handle with care as it’s glass appearance .,,false,7,false,,false,[],"[{""name"":""Pastel pink and crystal White"",""image"":""https://umnizxayjwnknetaspxg.supabase.co/storage/v1/object/public/uploads/product-color-options/1779795822527-c5b6id.jpeg""}]",[],"[""Resin Art"",""For Him"",""For Her""]","[""Best Sellers"",""New Arrivals""]",false
690dae19-e16b-4d34-bbbf-3fe0de8d479c,Cigarette case,"A sleek and durable 3D printed cigarette case designed for convenience and protection

Holds up to 8 cigarettes securely
Dedicated lighter slot for easy, all-in-one carrying

Protects cigarettes from crushing, bending, and damage

Water-resistant design helps keep contents safe from moisture

Compact and travel-friendly for everyday use

Minimal,modern design with a clean finish",550.00,"[""https://umnizxayjwnknetaspxg.supabase.co/storage/v1/object/public/uploads/products/1779893748507-antuj.jpeg"",""https://umnizxayjwnknetaspxg.supabase.co/storage/v1/object/public/uploads/products/1779893751730-sh3d6y.jpeg""]",,Other,Best Sellers,100.00,999999,false,[],"[""3d printed cigarette case"",""Holds 8 cigarettes and 1 jetty lighter""]",6,10,days,false,b1ec8c9d-796a-4c90-a749-dfb9e27d194d,approved,,,,,,2026-05-27 14:56:05.334164+00,2026-05-27 15:31:33.471216+00,false,1200.00,Hard plastic,,[],false,7,false,Actual product will only contain the cigarette case,false,[],[],[],"[""Other""]","[""Best Sellers"",""New Arrivals""]",false
6b416e0f-a720-4bb6-ac01-2c5b019571da,Pedora Smile Complete Oral Care Mini Kit for Kids (4–12 Years),"Make brushing fun and rewarding with the Pedora Smile Complete Oral Care Mini Kit for kids aged 4–12 years. This attractive gift box includes a microbristles toothbrush, bubble gum toothpaste, 2-minute sand timer, cold pack, reward stationery, and exclusive Captain Pedora keychain. Perfect for birthday return gifts, school kits, dentist rewards, customized gifting, and bulk orders. Designed to build healthy oral hygiene habits while keeping children engaged, motivated, and excited about daily brushing routines and self-care.",999.00,"[""https://umnizxayjwnknetaspxg.supabase.co/storage/v1/object/public/uploads/products/1781460763851-ccqfmw.jpg"",""https://umnizxayjwnknetaspxg.supabase.co/storage/v1/object/public/uploads/products/1781460765245-aab36.jpg"",""https://umnizxayjwnknetaspxg.supabase.co/storage/v1/object/public/uploads/products/1781460774002-qxsd5.png""]",,For Him,Pedora Smiles Kids Oral health Care Kit,450.00,999999,true,,,2,5,days,false,5234e5c0-7798-4696-83d7-59ef0bb3dc0a,approved,,,,,,2026-06-14 18:19:09.796412+00,2026-06-14 18:19:09.796412+00,false,1999.00,,,,false,7,false,,false,[],[],[],"[""For Him"",""For Kids"",""For Her"",""Personalized Gifts"",""Gift Hampers"",""Other""]","[""Pedora Smiles Kids Oral health Care Kit""]",false
6c26b0c4-01e5-4ca3-9905-114ed888efb5,Cigarette case,"A sleek and durable 3D printed cigarette case designed for convenience and protection

Holds up to 8 cigarettes securely
Dedicated lighter slot for easy, all-in-one carrying

Protects cigarettes from crushing, bending, and damage

Water-resistant design helps keep contents safe from moisture

Compact and travel-friendly for everyday use

Minimal,modern design with a clean finish",550.00,"[""https://umnizxayjwnknetaspxg.supabase.co/storage/v1/object/public/uploads/products/1779893702324-rk8ipo.jpeg"",""https://umnizxayjwnknetaspxg.supabase.co/storage/v1/object/public/uploads/products/1779893704490-gwm9xn.jpeg""]",,Other,Best Sellers,100.00,999999,false,[],"[""3d printed cigarette case"",""Holds 8 cigarettes and 1 jetty lighter""]",6,10,days,false,b1ec8c9d-796a-4c90-a749-dfb9e27d194d,approved,,,,,,2026-05-27 14:55:17.71276+00,2026-05-27 15:31:50.503592+00,false,1200.00,Hard plastic,,[],false,7,false,Actual product will only contain the cigarette case,false,[],[],[],"[""Other""]","[""Best Sellers"",""New Arrivals""]",false
718336f6-a4be-43c8-b617-a1e017d57a90,The Blossom Elixir Ring,"The Blossom Elixir Ring

Description:
This hand-crafted ring features a delicate, blooming flower sculpted with wirework. The petals are painted in a soothing white and soft mint green hue, tipped with vibrant splashes of bright pink. From its core, golden wire stamens rise to hold bright yellow, bead-like tips, capturing the essence of fresh, early spring growth against a contrasting dark base.
Perfect for :everyday wear, bridal, luxury collectors, carnival  ,haldi ceremony.",549.00,"[""https://umnizxayjwnknetaspxg.supabase.co/storage/v1/object/public/uploads/products/1779421885109-uz15gj.jpg"",""https://umnizxayjwnknetaspxg.supabase.co/storage/v1/object/public/uploads/products/1779421943095-376wl3.png"",""https://umnizxayjwnknetaspxg.supabase.co/storage/v1/object/public/uploads/products/1779421947486-0tsbp.jpg"",""https://umnizxayjwnknetaspxg.supabase.co/storage/v1/object/public/uploads/products/1779421951523-x74ywg.jpg"",""https://umnizxayjwnknetaspxg.supabase.co/storage/v1/object/public/uploads/products/1779421955604-z0kmz.jpg""]",,Jewelry,Spiral ring,5.00,5,true,"[{""question"":""Which colour do you want for this ring?"",""required"":false,""answerType"":""text""}]","[""Ultra Light weight.""]",7,8,days,false,5752294a-cf18-46cd-86eb-465ffcbe7bd0,approved,,,,,,2026-05-22 04:12:58.257252+00,2026-05-22 04:12:58.257252+00,false,799.00,"Resin, copper,resin pigment",Stay away from perfume.,,false,7,true,,false,[],[],[],"[""Jewelry"",""Resin Art"",""Personalized Gifts"",""For Her""]","[""Spiral ring""]",false
75133cbe-7749-4eb4-9253-9122d84be5fa,Crochet lily bouquet (Orange),"What It Includes

One White Lily
Two Small Orange Lilies
One Leaf Stick
Packed in Jute and Light Orange Paper",899.00,"[""https://umnizxayjwnknetaspxg.supabase.co/storage/v1/object/public/uploads/products/1779184438066-zwfbog.jpeg""]",,Crochet,Best Sellers,300.00,5,true,,,4,6,days,false,3226b96c-1e63-4198-aee8-55e4cd1fcf11,approved,,,,,,2026-05-19 09:57:26.341396+00,2026-05-19 09:57:26.341396+00,false,1100.00,,,,false,7,false,,false,[],[],[],"[""Crochet""]","[""Best Sellers""]",false
7ae3965d-e4f5-4d49-ac17-73e8140382dc,Deadpool mask,3D-Printed high quality Deadpool mask,3499.00,"[""https://umnizxayjwnknetaspxg.supabase.co/storage/v1/object/public/uploads/products/1781354154021-yosfl4.webp""]",,For Him,Trending,900.00,1,false,"[{""question"":""custom size requirement"",""required"":false,""answerType"":""text""}]",,6,10,days,false,f812ae81-e5ef-4a44-aaf6-5a84560fe8b3,approved,,,,,,2026-06-13 12:29:30.588351+00,2026-06-21 09:42:14.071565+00,false,6599.00,Hard Plastic (similar material used for making bike helmets),,"[""S"",""M"",""L"",""XL""]",false,2,false,Actual product packaging will contain only the Deadpool mask,false,"[{""label"":""S"",""price"":3499},{""label"":""M"",""price"":3499},{""label"":""L"",""price"":3499},{""label"":""XL"",""price"":3499}]",[],[],"[""For Him"",""Personalized Gifts""]","[""Trending"",""Best Sellers""]",true
7d00fcbb-a3c6-45bb-87fe-9f9b6e3d712f,"DIY Couple frame ","A5 size frame with 7,8 couple photos with cutouts.",350.00,"[""https://umnizxayjwnknetaspxg.supabase.co/storage/v1/object/public/uploads/products/1779796129102-4kj2r3.jpeg""]",,Paper Crafts,Trending,100.00,1,true,"[{""question"":""Photos as per your choice"",""required"":false,""answerType"":""text""}]",,3,5,days,false,c3b6aef6-88f0-4dbc-8654-a25a748eddfa,approved,,,,,,2026-05-26 11:55:14.941873+00,2026-06-06 05:47:31.858211+00,false,350.00,,,,false,7,false,Handle with care,false,[],[],[],"[""Paper Crafts"",""For Him"",""For Her""]","[""Trending"",""Featured""]",false
7ede0996-55af-4a1e-b345-38e331923d19,Forever Flower Lily Bouquet,"Forever Flower Lily Bouquet Includes:
Crochet Lilies
Crochet Open Tulips
Leaf Stick
Pink Lavender Flowers",1200.00,"[""https://umnizxayjwnknetaspxg.supabase.co/storage/v1/object/public/uploads/products/1780817287782-nzsbb.png""]",,Crochet,Forever Flowers,500.00,999999,false,,,3,7,days,false,e84d8c53-7239-4420-bc50-487a4dcf6e0c,approved,,,,,,2026-06-07 07:30:07.213115+00,2026-06-07 07:30:07.213115+00,true,1500.00,,,,true,7,true,,false,[],[],[],"[""Crochet"",""For Him"",""For Her"",""Other""]","[""Forever Flowers"",""Gift Hampers""]",false
814f1d0c-f82a-4f29-9180-ca0a3687209f,"Pink cutesy bouquet ",flower bouquet packed in beige paper.,1499.01,"[""https://umnizxayjwnknetaspxg.supabase.co/storage/v1/object/public/uploads/products/1779183603128-4qkycg.jpeg"",""https://umnizxayjwnknetaspxg.supabase.co/storage/v1/object/public/uploads/products/1779183618474-xjsnae.jpeg""]",,Crochet,Featured,550.00,2,true,,,4,7,days,false,3226b96c-1e63-4198-aee8-55e4cd1fcf11,approved,,,,,,2026-05-19 09:42:17.212197+00,2026-05-19 09:42:17.212197+00,false,1600.00,,,,false,7,false,,false,[],[],[],"[""Crochet""]","[""Featured""]",false
816c43d0-ab9c-4565-adef-8f91f054361f,Evil Eye Keychain,Handmade Crochet Round Evil Eye Keychain,80.00,"[""https://umnizxayjwnknetaspxg.supabase.co/storage/v1/object/public/uploads/products/1780816212470-32gsxn.png""]",,Crochet,Forever Flowers,50.00,999999,false,,,1,3,days,false,e84d8c53-7239-4420-bc50-487a4dcf6e0c,approved,,,,,,2026-06-07 07:12:45.844413+00,2026-06-07 07:17:33.061422+00,true,100.00,"Cotton Wool, Steel Ring",,,true,7,true,,false,[],[],[],"[""Crochet""]","[""Forever Flowers""]",true
81996351-4b66-40f6-aec5-0a4aecc58a72,Amazing Spider-man mask,3D-Printed high quality Amazing Spider-Man Mask,3999.00,"[""https://umnizxayjwnknetaspxg.supabase.co/storage/v1/object/public/uploads/products/1779786798861-pk5tie.jpeg"",""https://umnizxayjwnknetaspxg.supabase.co/storage/v1/object/public/uploads/products/1779786803276-jjsbu7.jpeg"",""https://umnizxayjwnknetaspxg.supabase.co/storage/v1/object/public/uploads/products/1779786806688-pawk3.jpeg"",""https://umnizxayjwnknetaspxg.supabase.co/storage/v1/object/public/uploads/products/1779786847892-vi3bdv.jpeg"",""https://umnizxayjwnknetaspxg.supabase.co/storage/v1/object/public/uploads/products/1779786851256-9o136za.jpeg""]",,For Him,Trending,900.00,1,false,"[{""question"":""custom size requirement"",""required"":false,""answerType"":""text""}]",,4,6,days,false,f812ae81-e5ef-4a44-aaf6-5a84560fe8b3,approved,,,,,,2026-05-25 13:01:53.966856+00,2026-05-26 09:14:19.64896+00,false,5499.00,Hard Plastic (similar material used for making bike helmets),,"[""S"",""M"",""L"",""XL""]",false,2,false,Actual product packaging will contain only the spider man mask,false,"[{""label"":""S"",""price"":3999},{""label"":""M"",""price"":3999},{""label"":""L"",""price"":3999},{""label"":""XL"",""price"":3999}]",[],[],"[""For Him"",""Personalized Gifts""]","[""Trending"",""Best Sellers""]",false
87575858-28bf-45fb-be1d-0dc17863a781,Handmade Crochet Pink Tulip Bouquet,A forever bloom for every occasion.,999.00,"[""https://umnizxayjwnknetaspxg.supabase.co/storage/v1/object/public/uploads/products/1779183242769-0tbbed.jpeg""]",,Crochet,Best Sellers,450.00,3,true,,,3,5,days,false,3226b96c-1e63-4198-aee8-55e4cd1fcf11,approved,,,,,,2026-05-19 09:36:42.363041+00,2026-05-19 09:36:42.363041+00,true,1000.00,,,,false,7,true,,false,[],[],[],"[""Crochet""]","[""Best Sellers""]",false
8819f739-6e33-4498-8790-4ecb98c9cd9f,Crochet Sunflower Keychain,Sunflower Keychain,80.00,"[""https://umnizxayjwnknetaspxg.supabase.co/storage/v1/object/public/uploads/products/1780816581663-prj5r.png""]",,Crochet,Crochet Keychains,50.00,999999,false,,,1,3,days,false,e84d8c53-7239-4420-bc50-487a4dcf6e0c,approved,,,,,,2026-06-07 07:17:08.214228+00,2026-06-07 07:17:08.214228+00,true,100.00,"Cotton Wool Yarn , Steel Ring",,,true,7,true,,false,[],[],[],"[""Crochet"",""For Him"",""For Her"",""Personalized Gifts""]","[""Crochet Keychains""]",false
8babb94b-eada-44dc-b378-d45382d9e20e,Sunflower Bliss Crochet Bouquet,"Bright and cheerful, this handmade crochet bouquet features a beautiful combination of sunflower, daisies, roses, and delicate floral accents arranged in elegant wrapping. Perfect for gifting or décor, this bouquet brings warmth, happiness, and everlasting beauty to every occasion. Crafted with soft yarn and intricate detailing, it is a timeless keepsake made with love.",1150.00,"[""https://umnizxayjwnknetaspxg.supabase.co/storage/v1/object/public/uploads/products/1779185438076-lxx1n.jpeg""]",,Crochet,Featured,450.00,3,true,,,5,6,days,false,3226b96c-1e63-4198-aee8-55e4cd1fcf11,approved,,,,,,2026-05-19 10:12:20.545098+00,2026-05-19 10:12:20.545098+00,false,1300.00,,,,false,7,false,,false,[],[],[],"[""Crochet""]","[""Featured""]",false
8db75b8d-bf3e-4964-8f4b-849fd22b0251,Resin Baby detailing frame,"Preserving new born baby’s hairs, using mothers prega news kit, Baby’s umbilical cord, including the details of its Weight,birth time, Blood group, Date of Birth.",2500.00,"[""https://umnizxayjwnknetaspxg.supabase.co/storage/v1/object/public/uploads/products/1779797084988-bbyqf.jpeg""]",,Resin Art,New Arrivals,400.00,1,true,,"[""EpoxyResin, Dried flowers ,pearls,silverdust""]",5,7,days,false,c3b6aef6-88f0-4dbc-8654-a25a748eddfa,approved,,,,,,2026-05-26 12:11:11.075792+00,2026-05-26 12:11:11.075792+00,false,2500.00,,Place it carefully as it’s glass appearance it may break if it will fall.,,false,7,false,,false,[],[],[],"[""Resin Art"",""For Kids""]","[""New Arrivals""]",false
8ffb3a74-20a7-49ae-b759-3bdabbf2c1ad,Name Garland,description,500.00,"[""https://res.cloudinary.com/dr5jhntkh/image/upload/v1778304443/products/uyxpmercvvclcfuht0uf.jpg""]",,Personalized Gifts,handmade,100.00,95,true,"[{""question"":""enter the name of fabric based on the fabric chart"",""required"":true,""answerType"":""text""},{""question"":""name of the baby"",""required"":true,""answerType"":""text""},{""question"":""theme description (pastel , boho , etc )"",""required"":false,""answerType"":""text""},{""question"":""any reference image"",""required"":false,""answerType"":""photo""}]","[""handmade"",""hand-woven"",""soft""]",7,9,days,false,f179477b-2cf4-44f5-aaaf-864a1c6b4327,approved,,,,,,2026-05-09 05:27:24.469739+00,2026-05-18 07:51:52.950106+00,false,699.99,,,"[""3 Letter"",""4 Letter"",""5 Letter"",""6 Letter"",""7 letter""]",false,7,true,,false,"[{""label"":""3 Letter"",""price"":500},{""label"":""4 Letter"",""price"":530},{""label"":""5 Letter"",""price"":560},{""label"":""6 Letter"",""price"":590},{""label"":""7 letter"",""price"":619.99}]",[],"[{""url"":""https://umnizxayjwnknetaspxg.supabase.co/storage/v1/object/public/uploads/product-size-charts/1778304880407-g3sad8.jpg"",""label"":""fabric chart""}]","[""Personalized Gifts"",""For Kids""]","[""handmade""]",true
926d77ce-afaf-4128-b696-009241b952f5,Black Venom Spider-man mask,3D-Printed high quality Black Venom Spider-Man Mask,3999.00,"[""https://umnizxayjwnknetaspxg.supabase.co/storage/v1/object/public/uploads/products/1779081472920-68xhap.JPG"",""https://umnizxayjwnknetaspxg.supabase.co/storage/v1/object/public/uploads/products/1779081475436-g6c019.jpg"",""https://umnizxayjwnknetaspxg.supabase.co/storage/v1/object/public/uploads/products/1779081477692-r3lk9j.jpg"",""https://umnizxayjwnknetaspxg.supabase.co/storage/v1/object/public/uploads/products/1779081480345-d1poyj.jpg""]",,For Him,Trending,900.00,1,true,"[{""question"":""custom size requirement"",""required"":false,""answerType"":""text""}]",,6,10,days,false,f812ae81-e5ef-4a44-aaf6-5a84560fe8b3,approved,,,,,,2026-05-18 05:19:00.371054+00,2026-05-19 06:20:34.862616+00,true,5499.00,Hard Plastic (similar material used for making bike helmets),,"[""S"",""M"",""L"",""XL""]",false,2,false,Actual product packaging will contain only the spider man mask,false,"[{""label"":""S"",""price"":3999},{""label"":""M"",""price"":3999},{""label"":""L"",""price"":3999},{""label"":""XL"",""price"":3999}]",[],[],"[""For Him"",""Personalized Gifts""]","[""Trending"",""Best Sellers""]",false
94503ac5-1ac5-44af-a916-2b7b0aea395d,Secret Garden Tiara-Necklace,"This handcrafted masterpiece captures the essence of a wild, blooming garden. The necklace features stylized flowers with hand-applied enamel or resin finishes in a stunning array of tropical colors. Its asymmetrical vine-like frame gracefully follows the neckline, interspersed with delicate green leaves and shimmering white pearl beads. Perfectly suited for a modern bride seeking a bold, artistic statement piece for a carnival-themed event or a traditional pre-wedding ceremony.",3999.00,"[""https://umnizxayjwnknetaspxg.supabase.co/storage/v1/object/public/uploads/products/1780174379133-akvgq9.jpg"",""https://umnizxayjwnknetaspxg.supabase.co/storage/v1/object/public/uploads/products/1780174441463-zso05.png"",""https://umnizxayjwnknetaspxg.supabase.co/storage/v1/object/public/uploads/products/1780174445514-oxly1.png"",""https://umnizxayjwnknetaspxg.supabase.co/storage/v1/object/public/uploads/products/1780174450657-un78yb.jpg""]",,Jewelry,Neckpiece,25.00,999999,true,"[{""question"":""Send a photo of the design & colour you want."",""required"":true,""answerType"":""photo""},{""question"":""Let me know if you are looking to find specific items online, and I can help you search for them!"",""required"":false,""answerType"":""photo""}]","[""Designed as a lightweight, reusable alternative to fresh flower jewelry""]",8,10,days,false,5752294a-cf18-46cd-86eb-465ffcbe7bd0,approved,,,,,,2026-05-30 21:13:07.725336+00,2026-05-30 21:35:37.079688+00,false,7599.00,"Resin, copper ,resin pigment",Stay away from perfume .,[],false,7,false,,false,[],[],[],"[""Jewelry"",""Resin Art"",""For Her"",""Personalized Gifts""]","[""Neckpiece""]",false
9642689c-8374-4ead-8ba3-d12abbeb7b39,Resin rose locket,Crushed rose petals minimal locket.,160.00,"[""https://umnizxayjwnknetaspxg.supabase.co/storage/v1/object/public/uploads/products/1779797672095-14u5ip.jpeg""]",,Resin Art,Best Sellers,30.00,1,false,,,4,6,days,false,c3b6aef6-88f0-4dbc-8654-a25a748eddfa,approved,,,,,,2026-05-26 12:19:46.524771+00,2026-05-26 12:19:46.524771+00,false,160.00,,Do not spray a perfume or use it in water.,,false,7,false,,true,[],[],[],"[""Resin Art"",""Jewelry"",""For Her""]","[""Best Sellers"",""Featured""]",false
a2b1be86-df00-4571-86d8-0439d6e4508e,Cigarette case,"A sleek and durable 3D printed cigarette case designed for convenience and protection

Holds up to 8 cigarettes securely
Dedicated lighter slot for easy, all-in-one carrying

Protects cigarettes from crushing, bending, and damage

Water-resistant design helps keep contents safe from moisture

Compact and travel-friendly for everyday use

Minimal,modern design with a clean finish",700.00,"[""https://umnizxayjwnknetaspxg.supabase.co/storage/v1/object/public/uploads/products/1779896090829-plehmg.jpeg"",""https://umnizxayjwnknetaspxg.supabase.co/storage/v1/object/public/uploads/products/1779896094488-tvpo5.jpeg"",""https://umnizxayjwnknetaspxg.supabase.co/storage/v1/object/public/uploads/products/1779896098877-mlys8j.jpeg"",""https://umnizxayjwnknetaspxg.supabase.co/storage/v1/object/public/uploads/products/1779896104566-ki0j64.jpeg""]",,Other,New Arrivals,150.00,999999,false,,"[""3d printed cigarette case"",""Holds 10 king size cigarettes""]",6,10,days,false,b1ec8c9d-796a-4c90-a749-dfb9e27d194d,approved,,,,,,2026-05-27 15:35:33.817716+00,2026-05-27 15:35:33.817716+00,false,1200.00,Hard plastic,,,false,7,false,Actual product will only contain the cigarette case,false,[],[],[],"[""Other""]","[""New Arrivals""]",false
a319b6c9-50c1-41c9-a2a7-92689c04da34,Pastel Pink Engagement Platter,A pastel pink and a crystal white base shade and a shells placements for the couple rings along with the dried gypsy pearls and golden dust including Couple name and qoate.,3500.00,"[""https://umnizxayjwnknetaspxg.supabase.co/storage/v1/object/public/uploads/products/1779801890147-k6noet.jpeg""]",,Resin Art,DIY Couple Gifts,450.00,1,true,"[{""question"":""Mention A couple name date and quote correctly"",""required"":false,""answerType"":""text""}]",,5,7,days,false,c3b6aef6-88f0-4dbc-8654-a25a748eddfa,approved,,,,,,2026-05-26 13:35:42.649838+00,2026-06-06 05:47:56.850658+00,false,3600.00,,Handle with care away from child’s as it’s glass appearance it may break if falls.,,false,7,false,,false,[],[],[],"[""Resin Art"",""For Her"",""Gift Hampers""]","[""DIY Couple Gifts"",""Resin Art""]",false
a39d7f02-4477-48f1-9c62-256121293ae8,Handmade Crochet Red Rose Bouquet,"What’s included:

10 handmade crochet roses

8 Ferrero Rocher Chocolate

Premium gift wrapping",2550.00,"[""https://umnizxayjwnknetaspxg.supabase.co/storage/v1/object/public/uploads/products/1779180307749-klh4d.jpeg""]",,Crochet,Trending,701.00,4,true,[],,5,6,days,false,3226b96c-1e63-4198-aee8-55e4cd1fcf11,approved,,,,,,2026-05-19 08:52:55.734664+00,2026-05-19 09:28:49.287833+00,false,2700.00,,,[],false,7,false,,false,[],"[{""name"":""Roses available in different color"",""image"":""""}]",[],"[""Crochet"",""For Her"",""For Him"",""Other""]","[""Trending"",""Best Sellers""]",false
a710356d-622b-48af-b9e6-4c3a770586bf,Secret Garden Tiara-Earrings,"These handcrafted hoop earrings feature a whimsical nature-inspired design on a gold-toned wire frame.
Design: Intricate floral motif.Colors: Bright pink, turquoise, and sunny yellow.
Details: Enameled petals, delicate green leaves, and white bead accents.
Style: Perfect for adding a cheerful, artistic pop of color to any casual or festive outfit.",999.00,"[""https://umnizxayjwnknetaspxg.supabase.co/storage/v1/object/public/uploads/products/1780204713035-qswhd.jpg"",""https://umnizxayjwnknetaspxg.supabase.co/storage/v1/object/public/uploads/products/1780204754196-e1jkrs.jpg"",""https://umnizxayjwnknetaspxg.supabase.co/storage/v1/object/public/uploads/products/1780204761385-90my1.jpg"",""https://umnizxayjwnknetaspxg.supabase.co/storage/v1/object/public/uploads/products/1780204830366-ky89fj.png""]",,Jewelry,Earrings,7.00,999999,true,,"[""Ultra Lightweight""]",6,8,days,false,5752294a-cf18-46cd-86eb-465ffcbe7bd0,approved,,,,,,2026-05-31 05:23:57.165012+00,2026-05-31 05:23:57.165012+00,false,1200.00,"Resin, copper ,resin pigment",Stay away from perfume.,,false,7,false,,false,[],[],[],"[""Jewelry"",""Resin Art""]","[""Earrings""]",false
